Employee_ID,Country,Age,Education_Level,Marital_Status,Number_of_Children,Industry_Sector,Years_of_Experience,Remote_Work_Type,Monthly_Salary_USD,Weekly_Work_Hours,Promotion_Last_2_Years,Work_Life_Balance_Score
17755,Germany,55,Diploma,Married,4,Manufacturing,1,Yes,1622,43,No,8.63
17756,UK,21,Bachelor,Single,0,Healthcare,0,Hybrid,782,36,No,8.48
17757,France,58,High School,Divorced,4,IT,0,Hybrid,1090,53,Yes,7.76
17758,Japan,48,High School,Married,3,Manufacturing,11,Hybrid,2771,59,No,1.5
17759,Australia,51,Bachelor,Divorced,1,Education,20,No,4762,41,Yes,3.36
17760,India,48,High School,Divorced,1,Government,25,No,6202,41,Yes,7.61
17761,France,22,PhD,Divorced,4,Retail,0,Hybrid,1378,48,No,2.43
17762,India,43,High School,Single,0,Retail,5,Hybrid,2386,48,No,6.66
17763,UK,23,Master,Single,0,Hospitality,0,No,1441,48,No,8.05
17764,Brazil,55,High School,Divorced,3,IT,2,No,1474,26,No,6.96
17765,Germany,34,Diploma,Divorced,2,Education,14,Yes,4299,36,Yes,3.87
17766,Australia,58,Master,Married,2,Finance,24,Hybrid,6191,55,No,1.66
17767,USA,33,Diploma,Divorced,1,IT,0,No,511,42,Yes,3.85
17768,France,39,Bachelor,Single,0,Education,17,Yes,4040,58,No,1.83
17769,France,40,Master,Married,1,Government,17,No,4665,46,Yes,7.77
17770,South Africa,27,Master,Married,3,Healthcare,4,Yes,1854,57,No,4.78
17771,India,25,Bachelor,Married,0,Retail,4,Hybrid,1316,33,Yes,4.78
17772,Canada,55,Master,Single,0,IT,18,Hybrid,4162,42,Yes,9.42
17773,Australia,43,Master,Single,0,Education,9,Hybrid,2552,34,Yes,2.01
17774,USA,41,Diploma,Married,1,Hospitality,23,Yes,5564,47,Yes,4.16
17775,India,47,PhD,Divorced,2,Hospitality,12,No,3275,45,Yes,9.99
17776,Japan,45,PhD,Married,1,Hospitality,19,Hybrid,5103,33,Yes,3.62
17777,India,41,High School,Divorced,4,Government,23,Yes,6080,41,Yes,3.95
17778,UK,49,High School,Married,2,Government,25,Hybrid,6019,51,Yes,6.86
17779,Canada,24,Diploma,Divorced,3,Education,6,Hybrid,2536,39,Yes,1.12
17780,Canada,55,Bachelor,Single,0,Manufacturing,34,No,7389,37,Yes,5.41
17781,Brazil,42,Master,Married,0,Hospitality,19,No,5019,44,Yes,7.93
17782,India,56,High School,Divorced,2,Government,9,Yes,3103,53,No,8.86
17783,Brazil,58,Master,Divorced,4,Government,1,Yes,1495,45,No,8.13
17784,South Africa,30,PhD,Married,2,Healthcare,4,No,1929,35,Yes,7.78
17785,Canada,29,PhD,Divorced,1,Retail,3,No,1960,38,No,3.31
17786,Australia,44,Master,Married,4,Hospitality,6,Hybrid,1874,32,No,9.34
17787,UK,45,Bachelor,Married,3,Finance,20,Hybrid,4575,34,Yes,8.7
17788,UK,30,High School,Married,2,Government,12,No,3512,43,Yes,5.54
17789,USA,34,PhD,Divorced,3,Manufacturing,8,Yes,3025,54,Yes,2.71
17790,India,27,Diploma,Divorced,1,Retail,9,Hybrid,2962,59,Yes,5.83
17791,France,48,High School,Married,4,Hospitality,12,Hybrid,3299,39,No,9.82
17792,Brazil,45,High School,Divorced,2,Education,27,Yes,6681,33,Yes,9.85
17793,UK,32,PhD,Divorced,4,Retail,0,Hybrid,1469,53,No,7.18
17794,Brazil,32,Master,Married,2,Manufacturing,9,Hybrid,2370,55,No,1.07
17795,USA,38,High School,Married,4,Hospitality,20,No,4679,41,Yes,2.32
17796,Japan,55,Diploma,Married,3,Education,31,Hybrid,6823,50,No,5.65
17797,Australia,43,Master,Married,1,Healthcare,20,Hybrid,4880,59,Yes,4.87
17798,Australia,36,PhD,Married,3,Government,10,Hybrid,2792,33,No,2.92
17799,Canada,53,Bachelor,Divorced,2,IT,21,Hybrid,5496,57,No,8.23
17800,Australia,41,Master,Divorced,4,IT,6,Hybrid,1894,32,Yes,1.24
17801,Japan,31,Diploma,Married,0,Education,3,Hybrid,2010,37,No,2.81
17802,Australia,54,Master,Married,2,Healthcare,26,Yes,5927,31,Yes,9.84
17803,Brazil,42,Master,Single,0,Hospitality,19,No,4730,37,Yes,4.1
17804,France,23,High School,Single,0,Manufacturing,3,Yes,2041,55,No,3.85
17805,India,50,Bachelor,Divorced,0,Manufacturing,29,Yes,6735,46,Yes,6.88
17806,USA,57,Master,Married,1,Government,25,Hybrid,6286,28,No,2.27
17807,Japan,53,PhD,Divorced,4,Finance,2,Hybrid,1360,27,No,1.55
17808,Australia,40,Diploma,Divorced,4,IT,22,Hybrid,5517,51,No,1.82
17809,India,54,PhD,Married,3,Government,7,No,1920,57,Yes,1.21
17810,Brazil,47,High School,Married,2,Retail,8,No,2163,46,Yes,4.49
17811,Japan,25,Diploma,Married,4,Healthcare,4,No,1464,45,No,7.08
17812,Canada,55,Diploma,Single,0,Manufacturing,4,Hybrid,1326,49,No,2.39
17813,Japan,29,Master,Married,3,Government,6,No,2010,48,No,7.11
17814,India,44,Master,Divorced,2,Education,21,No,4984,51,No,5.12
17815,Japan,46,High School,Single,0,Retail,27,Yes,6559,37,No,8.72
17816,Canada,58,Diploma,Single,0,Retail,8,Yes,2380,34,No,3.41
17817,USA,36,Master,Married,3,Education,13,Hybrid,3937,31,Yes,2.59
17818,France,34,Diploma,Single,0,IT,16,No,4530,28,Yes,9.03
17819,USA,55,Master,Divorced,0,Government,26,Hybrid,5863,38,Yes,9.35
17820,South Africa,46,Master,Divorced,0,IT,15,Yes,4397,51,Yes,3.21
17821,Germany,21,Diploma,Single,0,Retail,3,Yes,2017,55,Yes,7.46
17822,India,29,PhD,Single,0,IT,3,Hybrid,1323,31,No,1.69
17823,India,49,Master,Divorced,2,Finance,19,Hybrid,5083,51,Yes,6.14
17824,Brazil,38,PhD,Married,2,Manufacturing,12,Hybrid,3045,41,Yes,1.69
17825,South Africa,26,Master,Divorced,3,IT,3,Hybrid,2064,43,No,9.46
17826,Canada,35,Bachelor,Married,0,Education,14,Hybrid,4249,59,Yes,3.18
17827,Brazil,24,PhD,Divorced,0,Government,0,Yes,1367,35,Yes,3.02
17828,South Africa,59,PhD,Divorced,0,Education,33,Yes,7129,40,Yes,7.67
17829,Canada,57,Bachelor,Single,0,Government,19,Yes,4344,52,No,4.18
17830,Australia,29,Master,Married,0,Manufacturing,6,Yes,2486,58,No,8.74
17831,Brazil,36,Diploma,Divorced,1,Finance,3,Yes,1570,45,No,2.29
17832,Japan,28,Master,Married,3,Hospitality,5,Hybrid,1533,45,No,8.12
17833,Brazil,44,PhD,Married,2,Retail,12,No,3552,38,No,5.41
17834,Japan,59,PhD,Single,0,Healthcare,17,Yes,4326,35,Yes,6.65
17835,Germany,50,Diploma,Divorced,1,Hospitality,15,Yes,4329,57,No,2.92
17836,South Africa,27,Master,Divorced,2,Government,4,Hybrid,2185,38,No,4.19
17837,France,58,High School,Single,0,Finance,32,Yes,7120,29,Yes,7.4
17838,USA,40,Master,Married,0,IT,3,Yes,1967,29,No,5.73
17839,Brazil,36,Diploma,Divorced,0,Healthcare,14,No,3833,33,Yes,3.91
17840,Germany,56,Master,Married,0,Hospitality,7,No,2591,43,Yes,4.84
17841,Canada,33,High School,Single,0,Government,14,No,4247,34,No,6.37
17842,Brazil,40,Bachelor,Single,0,Hospitality,16,No,4066,53,No,5.39
17843,UK,59,PhD,Single,0,Healthcare,9,No,3231,36,No,7.86
17844,Japan,32,Diploma,Single,0,Manufacturing,14,No,4140,49,Yes,9.96
17845,Canada,39,Bachelor,Married,1,Finance,18,No,4842,38,Yes,6.79
17846,Brazil,41,PhD,Divorced,3,Government,15,Yes,4414,40,Yes,6.95
17847,Brazil,27,Diploma,Divorced,2,Manufacturing,4,Hybrid,1849,56,No,7.23
17848,Canada,21,PhD,Single,0,Education,0,Hybrid,1081,51,No,2.05
17849,France,51,High School,Married,3,Hospitality,18,Hybrid,4215,27,Yes,9.63
17850,France,50,High School,Divorced,2,Education,22,Hybrid,5138,55,Yes,8.6
17851,South Africa,56,Master,Divorced,3,IT,2,Yes,1234,47,No,4.87
17852,Japan,47,Bachelor,Single,0,Government,21,Yes,5140,40,Yes,8.35
17853,South Africa,29,Master,Single,0,Education,6,Hybrid,1847,39,No,8.58
17854,Japan,29,Bachelor,Married,4,IT,8,Yes,2108,48,Yes,2.52
17855,India,59,Diploma,Single,0,Finance,18,Yes,4387,58,Yes,3.43
17856,South Africa,31,PhD,Single,0,Manufacturing,5,Hybrid,1887,51,No,6.43
17857,Brazil,29,Diploma,Married,0,Education,11,Yes,2749,26,No,8.62
17858,France,46,PhD,Divorced,2,Hospitality,16,No,4549,47,Yes,1.9
17859,France,40,Diploma,Single,0,Government,22,No,5416,59,Yes,2.11
17860,Australia,43,High School,Married,2,Healthcare,12,No,3815,31,Yes,9.6
17861,India,31,Diploma,Single,0,Hospitality,13,Hybrid,3954,52,Yes,6.13
17862,Japan,48,Master,Divorced,2,Finance,25,No,6137,27,No,6.44
17863,Brazil,45,Bachelor,Divorced,0,Education,24,No,5886,56,Yes,8.31
17864,Brazil,59,High School,Married,4,Education,34,No,7976,43,Yes,3.91
17865,Japan,22,High School,Single,0,Education,3,Yes,1377,49,No,9.62
17866,Canada,31,Bachelor,Single,0,Healthcare,10,No,3453,43,Yes,9.27
17867,UK,55,Bachelor,Divorced,1,Finance,14,No,4135,56,Yes,8.86
17868,Germany,41,High School,Single,0,Manufacturing,23,Hybrid,6088,31,Yes,7.22
17869,France,22,Master,Single,0,IT,0,No,799,47,No,7.75
17870,India,35,Bachelor,Divorced,1,Healthcare,2,No,1701,46,No,3.52
17871,Germany,49,Diploma,Divorced,1,Healthcare,4,Yes,1888,26,No,7.9
17872,Australia,41,Bachelor,Married,1,Education,20,Hybrid,5309,40,Yes,4.75
17873,Germany,42,Diploma,Married,1,Education,18,Yes,4748,49,No,4.41
17874,France,30,High School,Married,3,Finance,5,Yes,2117,38,No,6.09
17875,USA,36,Master,Single,0,IT,13,Hybrid,3706,41,Yes,4.37
17876,UK,38,Diploma,Married,4,IT,9,Hybrid,2434,53,Yes,8.75
17877,Canada,30,High School,Divorced,2,IT,3,Yes,1679,45,No,3.67
17878,France,48,Master,Single,0,Education,4,Hybrid,1446,52,Yes,4.24
17879,Australia,43,High School,Divorced,2,Healthcare,25,Hybrid,5989,39,No,8.05
17880,Brazil,53,PhD,Divorced,4,IT,12,No,3377,49,Yes,4.39
17881,India,54,High School,Divorced,3,Retail,1,Yes,858,44,No,2.84
17882,USA,47,Diploma,Married,3,Healthcare,1,Yes,1083,47,Yes,3.72
17883,South Africa,54,Bachelor,Married,4,Hospitality,30,Hybrid,6662,49,Yes,1.04
17884,South Africa,50,PhD,Single,0,Education,5,Yes,1940,52,No,4.9
17885,India,35,Diploma,Married,3,Government,7,Yes,2752,53,No,7.33
17886,Brazil,40,Diploma,Divorced,3,Government,13,Yes,3288,43,No,1.08
17887,India,41,Bachelor,Single,0,Finance,20,Yes,4914,44,No,1.59
17888,Germany,38,Diploma,Married,0,Government,20,Hybrid,4838,53,No,5.73
17889,Brazil,43,Master,Single,0,Hospitality,20,Hybrid,5106,25,No,6.94
17890,Canada,22,Diploma,Divorced,0,Manufacturing,3,Yes,1280,31,No,8.53
17891,India,45,Master,Divorced,1,Government,7,Hybrid,2187,36,Yes,8.29
17892,France,49,Master,Married,2,Finance,26,Yes,6533,57,No,1.59
17893,Australia,56,High School,Single,0,IT,17,No,4086,34,Yes,1.03
17894,USA,37,Master,Divorced,2,Hospitality,14,Yes,4183,52,Yes,7.77
17895,France,25,Master,Single,0,Finance,2,No,1037,39,No,8.94
17896,Canada,44,Diploma,Single,0,Retail,15,Hybrid,3629,43,Yes,2.91
17897,Germany,29,Master,Divorced,0,Healthcare,6,Yes,1893,25,Yes,1.55
17898,Germany,27,Bachelor,Divorced,3,Hospitality,6,Hybrid,2015,38,Yes,6.58
17899,Japan,38,High School,Single,0,Education,15,Yes,4483,27,Yes,5.83
17900,Australia,32,High School,Divorced,2,Education,14,No,4084,48,No,9.21
17901,Brazil,53,PhD,Divorced,3,Healthcare,25,Hybrid,6363,33,Yes,7.53
17902,Australia,48,Master,Single,0,Healthcare,25,Yes,5643,50,No,8.03
17903,USA,29,High School,Single,0,Hospitality,11,Hybrid,2715,55,Yes,7.99
17904,Brazil,49,Diploma,Married,4,Government,28,Hybrid,6401,53,Yes,3.72
17905,South Africa,51,High School,Married,4,Finance,16,No,4122,29,Yes,7.73
17906,Canada,38,Diploma,Single,0,Hospitality,9,Hybrid,2544,49,Yes,1.61
17907,Germany,46,Diploma,Married,4,Manufacturing,3,No,2026,46,No,3.61
17908,USA,40,Bachelor,Married,0,Retail,8,Hybrid,2206,58,No,5.13
17909,UK,25,High School,Married,1,Retail,7,Hybrid,1987,48,No,7.14
17910,South Africa,44,Master,Single,0,Finance,8,Yes,2228,58,No,5.32
17911,France,33,PhD,Single,0,Education,7,Yes,2806,26,Yes,3.03
17912,South Africa,39,Master,Married,0,Hospitality,16,Yes,4586,32,Yes,2.04
17913,Canada,34,Master,Single,0,IT,11,Yes,3040,45,Yes,4.85
17914,Japan,46,Bachelor,Divorced,4,Retail,25,No,5503,41,Yes,2.25
17915,UK,50,PhD,Single,0,Government,24,Hybrid,5626,53,Yes,5.09
17916,India,38,Master,Divorced,0,Education,14,No,3709,44,Yes,3.68
17917,Japan,28,PhD,Single,0,Education,2,No,1778,52,No,3.85
17918,South Africa,32,Bachelor,Married,4,Education,11,Hybrid,3005,30,Yes,6.99
17919,Germany,44,Master,Married,4,Retail,10,No,3407,51,Yes,7.86
17920,Canada,51,Master,Divorced,3,Hospitality,17,No,4506,56,Yes,6.27
17921,Brazil,53,High School,Single,0,IT,19,No,5020,55,Yes,1.87
17922,Canada,52,Diploma,Married,2,IT,22,Hybrid,5124,35,No,8.05
17923,Canada,27,Master,Divorced,1,Finance,4,No,2270,31,No,9.55
17924,UK,57,Bachelor,Married,4,Retail,11,Hybrid,3047,55,Yes,7.97
17925,South Africa,40,PhD,Single,0,Finance,14,No,4291,48,Yes,1.23
17926,South Africa,52,Diploma,Married,1,Hospitality,2,Hybrid,1220,35,Yes,1.94
17927,Germany,39,Bachelor,Married,0,IT,10,No,3058,41,No,6.35
17928,India,42,Diploma,Single,0,Education,24,Hybrid,6287,35,No,6.63
17929,Japan,39,High School,Single,0,IT,4,Hybrid,1480,59,No,7.91
17930,USA,42,Master,Divorced,1,Retail,19,No,4917,54,Yes,2.81
17931,Australia,34,Master,Married,2,Retail,11,Yes,3410,26,No,8.36
17932,Germany,52,Diploma,Single,0,Hospitality,30,Yes,6885,53,Yes,8.15
17933,India,45,Bachelor,Divorced,2,Manufacturing,24,Yes,5917,28,No,2.31
17934,UK,46,Bachelor,Married,3,Finance,2,Yes,1691,49,No,3.98
17935,Brazil,54,Master,Single,0,Hospitality,26,No,6471,35,Yes,7.55
17936,USA,39,PhD,Divorced,1,IT,9,No,2407,42,No,2.39
17937,France,53,High School,Single,0,Hospitality,11,Hybrid,3230,57,Yes,3.56
17938,Canada,35,Master,Divorced,3,Finance,12,Yes,3309,40,Yes,6.69
17939,Canada,31,High School,Divorced,4,Manufacturing,13,Yes,4070,36,Yes,3.29
17940,Germany,46,Bachelor,Single,0,Education,23,No,5395,46,Yes,6.16
17941,Australia,44,Diploma,Married,0,Finance,10,Yes,3317,28,No,8.28
17942,Canada,26,High School,Divorced,4,Healthcare,8,Yes,2270,34,Yes,8.89
17943,France,52,Diploma,Divorced,1,Healthcare,18,Hybrid,4430,36,Yes,3.54
17944,India,22,Diploma,Divorced,0,Government,3,Hybrid,1592,35,No,2.78
17945,UK,41,Diploma,Married,2,Government,21,Hybrid,4894,30,Yes,3.59
17946,Australia,44,PhD,Single,0,Education,18,No,4111,26,Yes,4.38
17947,Canada,34,PhD,Divorced,0,IT,2,Yes,1094,34,No,5.32
17948,Canada,22,High School,Single,0,Healthcare,3,No,1589,41,No,8.71
17949,Brazil,24,Diploma,Divorced,2,Education,6,Yes,2494,28,Yes,6.99
17950,France,52,Master,Married,2,Government,3,Yes,1980,50,No,2.1
17951,UK,43,Master,Single,0,Education,11,Hybrid,2881,57,No,3.87
17952,South Africa,52,High School,Single,0,Finance,28,No,7061,57,No,9.95
17953,Japan,39,Master,Divorced,3,Finance,16,Hybrid,4516,44,No,1.57
17954,UK,26,PhD,Married,2,Retail,0,Yes,1155,27,No,5.54
17955,Brazil,58,Bachelor,Divorced,4,Finance,3,Yes,1997,50,No,1.54
17956,Canada,33,PhD,Married,2,IT,5,Yes,1815,31,No,4.49
17957,Germany,32,PhD,Married,1,Education,3,Yes,1793,56,No,1.72
17958,South Africa,24,Master,Divorced,1,Manufacturing,1,No,729,34,No,1.57
17959,Canada,33,Master,Divorced,0,Healthcare,7,Hybrid,2495,46,Yes,8.42
17960,USA,47,High School,Divorced,4,Finance,24,Hybrid,5977,36,Yes,8.97
17961,Australia,28,PhD,Single,0,Finance,1,Hybrid,1495,46,No,9.04
17962,Germany,28,Bachelor,Single,0,Education,7,Hybrid,2692,55,No,9.21
17963,USA,53,Diploma,Single,0,Manufacturing,0,Yes,595,26,No,7.95
17964,India,31,Master,Divorced,2,Education,8,Yes,2480,35,Yes,5.87
17965,South Africa,47,PhD,Single,0,Manufacturing,20,Hybrid,5277,35,Yes,3.04
17966,Brazil,40,Master,Single,0,Retail,17,No,4343,52,Yes,3.0
17967,Brazil,39,Bachelor,Married,4,Healthcare,18,Yes,4397,30,Yes,1.39
17968,India,24,Master,Divorced,4,Finance,1,No,1507,47,No,5.3
17969,UK,59,High School,Married,2,Retail,22,No,5636,46,No,4.94
17970,USA,35,High School,Married,4,Government,17,Hybrid,4744,49,Yes,9.64
17971,UK,26,Diploma,Married,1,Finance,8,Yes,2460,58,Yes,1.9
17972,Germany,23,PhD,Single,0,Healthcare,0,Hybrid,873,53,No,1.68
17973,France,30,High School,Divorced,1,Government,12,Yes,3453,58,Yes,9.46
17974,Canada,49,High School,Single,0,Finance,2,Hybrid,1202,41,No,6.9
17975,Canada,28,Bachelor,Single,0,Healthcare,7,Hybrid,2320,38,No,7.93
17976,Australia,36,Diploma,Married,3,Government,4,No,1545,47,No,9.95
17977,Brazil,25,High School,Married,0,Finance,2,Yes,1619,51,No,3.85
17978,Canada,53,Bachelor,Married,0,Healthcare,3,Hybrid,1336,51,Yes,1.62
17979,Australia,22,High School,Single,0,Healthcare,3,Yes,1633,26,Yes,6.23
17980,South Africa,48,Bachelor,Single,0,Finance,27,No,6084,54,Yes,5.99
17981,Japan,45,Diploma,Married,2,Manufacturing,19,Yes,4767,51,Yes,9.48
17982,Australia,29,Bachelor,Divorced,4,Manufacturing,2,No,1653,29,No,4.99
17983,France,40,PhD,Single,0,Manufacturing,8,Hybrid,2462,46,Yes,2.05
17984,Canada,46,Diploma,Divorced,2,Manufacturing,26,Hybrid,5982,29,No,6.48
17985,Canada,43,High School,Divorced,4,Finance,10,Yes,3052,31,Yes,5.93
17986,India,32,High School,Single,0,Hospitality,7,Hybrid,2235,37,Yes,6.45
17987,Germany,34,Master,Married,1,Finance,11,No,2861,41,No,6.49
17988,South Africa,55,Master,Single,0,Retail,28,No,6259,38,Yes,9.96
17989,Germany,40,Diploma,Divorced,0,Hospitality,14,Hybrid,3773,55,Yes,2.65
17990,Japan,23,PhD,Divorced,2,Healthcare,0,Hybrid,1100,56,No,3.16
17991,France,23,PhD,Single,0,Healthcare,0,No,821,50,Yes,3.2
17992,South Africa,28,Bachelor,Divorced,2,Retail,7,No,1911,39,Yes,9.24
17993,Japan,29,High School,Married,2,Retail,11,Yes,3123,43,Yes,7.68
17994,France,33,Master,Divorced,2,Finance,10,Yes,2572,50,Yes,3.89
17995,Australia,59,PhD,Married,4,Retail,3,No,1687,55,No,7.04
17996,Australia,23,PhD,Divorced,4,Education,0,Hybrid,1357,42,No,3.19
17997,UK,35,Diploma,Single,0,Finance,13,No,3300,32,Yes,7.41
17998,USA,48,Master,Single,0,Healthcare,11,No,3221,59,Yes,5.82
17999,Japan,47,High School,Married,3,Finance,11,Hybrid,3563,25,Yes,7.54
18000,USA,43,Bachelor,Single,0,Government,10,No,3004,27,Yes,8.62
18001,UK,39,High School,Divorced,1,Retail,5,Hybrid,2237,58,No,7.4
18002,USA,51,Diploma,Single,0,Finance,31,No,7387,45,Yes,6.24
18003,Japan,36,Diploma,Divorced,3,Retail,15,Yes,4287,55,No,8.03
18004,Australia,31,PhD,Divorced,3,Hospitality,0,No,538,38,No,6.63
18005,Australia,47,Diploma,Divorced,4,Education,9,Yes,2359,46,No,3.6
18006,Brazil,51,Bachelor,Single,0,Manufacturing,21,No,5277,36,Yes,9.51
18007,Germany,45,Diploma,Divorced,1,Finance,27,Yes,6220,36,Yes,8.11
18008,Japan,24,High School,Married,0,IT,6,No,2134,39,No,9.34
18009,UK,50,Master,Divorced,0,Hospitality,26,No,6335,44,Yes,7.53
18010,Japan,34,Master,Divorced,0,Manufacturing,10,No,3175,52,No,4.87
18011,Brazil,47,Diploma,Single,0,Finance,2,No,1307,29,Yes,3.36
18012,USA,36,PhD,Divorced,4,Hospitality,10,No,3422,56,Yes,9.63
18013,Germany,44,Diploma,Divorced,4,Manufacturing,5,Hybrid,1885,52,No,6.64
18014,Japan,24,Master,Divorced,4,Manufacturing,1,Hybrid,1370,38,No,9.25
18015,South Africa,35,High School,Married,2,Retail,17,Yes,4468,33,No,2.86
18016,Germany,42,Master,Single,0,Government,19,No,4377,32,No,2.28
18017,USA,31,Master,Married,4,Retail,1,Hybrid,893,50,Yes,6.69
18018,Germany,28,High School,Divorced,3,Healthcare,10,Hybrid,2784,47,Yes,1.95
18019,Australia,42,Diploma,Married,2,IT,9,Hybrid,2826,44,No,4.97
18020,Canada,36,High School,Single,0,Government,6,No,2223,42,Yes,5.54
18021,South Africa,43,High School,Divorced,4,Retail,5,No,2112,49,No,2.19
18022,India,59,PhD,Divorced,2,Healthcare,5,Hybrid,1655,50,No,7.62
18023,Australia,58,High School,Single,0,Education,15,No,3839,38,Yes,7.88
18024,UK,39,Master,Divorced,1,Hospitality,8,Hybrid,2224,54,Yes,1.23
18025,France,27,High School,Single,0,Education,9,Yes,3170,53,Yes,2.34
18026,Germany,53,Master,Married,3,Hospitality,7,Yes,2179,28,No,9.84
18027,India,28,Diploma,Married,2,IT,10,No,3416,36,No,5.45
18028,Australia,30,Master,Divorced,2,Hospitality,7,Hybrid,2805,31,Yes,1.39
18029,India,36,Diploma,Divorced,0,Finance,2,Hybrid,1521,43,No,6.81
18030,UK,30,Diploma,Single,0,IT,12,Hybrid,3745,53,Yes,7.33
18031,Germany,55,Master,Divorced,2,Hospitality,32,Hybrid,7768,40,Yes,7.87
18032,Brazil,47,PhD,Divorced,2,Education,19,No,4957,36,Yes,7.44
18033,Brazil,21,PhD,Divorced,2,Finance,0,Hybrid,1227,55,Yes,1.06
18034,Australia,29,Bachelor,Divorced,1,Hospitality,8,Hybrid,3009,49,Yes,4.22
18035,South Africa,40,Diploma,Married,3,IT,13,Hybrid,3773,36,Yes,4.92
18036,India,25,Diploma,Single,0,Hospitality,7,Hybrid,2027,30,Yes,7.29
18037,India,24,Diploma,Married,2,IT,6,Yes,2013,38,Yes,2.43
18038,India,39,High School,Single,0,Finance,8,Hybrid,2431,49,Yes,2.84
18039,Canada,41,High School,Married,3,Retail,19,No,4449,28,Yes,6.6
18040,Germany,37,Diploma,Divorced,4,Hospitality,4,Hybrid,1753,58,Yes,4.68
18041,India,55,Bachelor,Divorced,4,Finance,31,No,6735,26,No,7.65
18042,Germany,23,PhD,Married,4,Healthcare,0,No,1184,55,Yes,4.85
18043,Australia,51,Master,Married,3,Healthcare,1,No,1119,32,No,2.43
18044,South Africa,35,Diploma,Divorced,2,Healthcare,1,No,721,48,Yes,1.5
18045,Australia,56,Bachelor,Single,0,Hospitality,32,No,7105,42,No,4.1
18046,USA,31,High School,Married,3,Education,3,No,1738,56,Yes,4.92
18047,France,59,High School,Single,0,IT,22,Yes,5747,47,No,3.88
18048,France,28,Diploma,Single,0,Education,10,Yes,3456,39,Yes,7.89
18049,Canada,52,Bachelor,Married,1,Finance,26,Hybrid,6055,33,No,8.85
18050,UK,38,Bachelor,Divorced,3,Finance,17,No,4339,26,Yes,4.85
18051,UK,29,Master,Married,3,Finance,6,Hybrid,2428,39,Yes,6.15
18052,Brazil,44,Diploma,Single,0,Retail,21,Yes,4795,54,No,4.5
18053,Germany,30,Bachelor,Divorced,3,Healthcare,9,Hybrid,3228,35,Yes,1.1
18054,Japan,42,Bachelor,Married,2,Manufacturing,13,Yes,4040,33,No,7.07
18055,Canada,35,Bachelor,Single,0,Retail,14,No,3463,51,Yes,9.14
18056,Germany,36,Bachelor,Single,0,IT,15,Yes,3647,34,Yes,2.12
18057,UK,42,PhD,Single,0,Retail,4,Hybrid,1829,27,No,2.9
18058,South Africa,56,Bachelor,Single,0,Hospitality,0,Yes,793,49,No,6.39
18059,Germany,43,Diploma,Single,0,IT,16,Yes,3894,52,Yes,6.81
18060,South Africa,47,Diploma,Divorced,0,IT,9,No,2962,47,No,3.44
18061,India,23,Master,Divorced,0,Government,0,Yes,979,54,No,8.78
18062,France,37,High School,Single,0,Education,12,Hybrid,3776,44,No,2.9
18063,India,46,PhD,Married,3,Hospitality,4,Hybrid,1422,51,No,2.43
18064,France,35,High School,Married,2,IT,17,Yes,4299,53,Yes,5.78
18065,Japan,22,Diploma,Single,0,Healthcare,3,Yes,1798,45,No,7.71
18066,Brazil,54,Bachelor,Single,0,Hospitality,5,No,2464,52,No,7.02
18067,UK,53,High School,Divorced,0,Education,11,No,3151,25,No,2.02
18068,South Africa,51,Master,Married,2,Retail,2,Yes,1560,38,No,1.37
18069,Germany,57,Diploma,Married,4,Healthcare,11,No,2803,46,Yes,1.77
18070,Brazil,58,Bachelor,Divorced,4,Education,25,Hybrid,6254,47,Yes,4.43
18071,Canada,40,Master,Single,0,Healthcare,0,Hybrid,961,59,No,6.3
18072,USA,46,PhD,Married,0,Healthcare,14,Yes,4042,40,No,2.9
18073,South Africa,36,Master,Married,1,Healthcare,3,Hybrid,2090,33,No,7.34
18074,Brazil,36,High School,Married,4,Retail,18,Hybrid,4817,51,Yes,2.36
18075,USA,58,High School,Single,0,Government,8,Yes,2809,25,No,1.87
18076,USA,34,PhD,Single,0,Finance,8,No,2495,25,Yes,9.93
18077,South Africa,23,Master,Single,0,Education,0,No,1411,42,Yes,3.3
18078,Canada,43,Diploma,Single,0,IT,3,No,1436,41,Yes,4.73
18079,Australia,29,Diploma,Married,1,Manufacturing,4,Yes,1898,55,Yes,1.07
18080,Brazil,28,PhD,Divorced,4,Finance,2,No,1041,31,No,8.89
18081,Australia,35,High School,Married,0,Healthcare,17,Hybrid,4216,47,No,8.37
18082,Canada,32,High School,Divorced,0,IT,14,Yes,4010,50,Yes,7.99
